text,label
gue ge akan marah cuma auto daftar hitam dari hidup gue sampah apa guna kalau tidak daur ulang,Non_HS
sudah sp kok bilang salah cebong kayak kamu tidak erti sp ya goblok kok tidak ada akhir,HS_Weak
ya nanti di rt di rukun warga di lurah di camat di bupati sampai di gubernur sekali,Non_HS
akun kecebong yang ada banyak kelola etnis tentu gaya kecut cebong jakarta mereka dendam dengan anies sandi,HS_Weak
bubar panitia khusus buang uang dan cari gara gara tok,HS_Strong
bacot ngentot memang tidak buat dapat pulsa doang dapat teman banyak biar kamu rantau ke tempat orang ada yang kamu kenal wkwk,HS_Weak
memang ya anjir kalau ke songgoriti naik motor dua cewek cowok langsung tawar vila,HS_Strong
macam ada orang asing dalam rumah,Non_HS
bolot atau memang tidak sambung,HS_Strong
wasit picek,HS_Weak
rupiah haneul tetek sering remas monyet yang on retweet,HS_Strong
aduh aduh tuti seperti kunti sudah tidak tahan dengan tuti,Non_HS
ini hebat dan arif suku badui hutan tetap jaga budaya jadi nafas hidup mereka hidup dengan jaga imbang alam,Non_HS
dulu karena citra semua lemah dan polos terima oleh banyak dari kalang rakyat orang cilik karena saat itu kita tak sadar jika kibul oleh modus sederhana sih kaos oblong dan sandal jepit aku mau presiden baru gantipre,HS_Weak
khofifah indar parawansa ingin bangun tempat lindung anak khofifah parawansa,Non_HS
oh arti kamu kemarin lupa sarap mangkanya sarap,HS_Strong
coba ada yang kordinir untuk demo ke dewan wakil rakyat suara rakyat bubar dewan wakil rakyat save komisi berantas korupsi,HS_Strong
ya betul seperti tuan guru bajang ini bisa bantu sadar para kaum bani cabul bani kampret yang sering main ayat ayat suci dalam tiap demo,HS_Moderate
titit lah anies nih jangan jadi wakil presiden prabowo anjing,HS_Weak
pasti prabowo maju pilih presiden telah pilih kepala daerah serentak,Non_HS
jihad bukan melulu soal perang terorisme dan bom bunuh diri jihad paling besar adalah jihad lawan hawa nafsu dalam diri,Non_HS
strategi kotor partai adil sejahtera cebong mana sudah hafal anjing,HS_Moderate
saya harap bukan partai adil sejahtera yang bubar tetapi partai komunis indonesia dan partai demokrasi indonesia juang yang bubar,HS_Moderate
ajar anak kenal organ intim,Non_HS
partai demokrasi indonesia juang gencar terus serang komisi berantas korupsi bubar partai demokrasi indonesia juang dukung jokowi jokowi lagi jokowi lagi,HS_Moderate
jika isu pucuk senjata benar maka saya saran pak pecat tito,HS_Weak
rezim bangsat,HS_Moderate
allah subhanahu wa taala dungu biadab ajar muhammad cocok penis dengan istri ayat ada di alquran,HS_Moderate
ajar pancing fishing rihlah arisan ganti presiden pondok lawu cisarua,HS_Weak
jimin beri link dasar manusia homo jin sueeeee kamu bagi apa kamu kata gue mau sama dia idih ogaaaah rm gue masih suka cewek buru apussssssssssssss,HS_Weak
kalau busuk mawati agama islam maka dia takut dengan diri sendiri gejala gila nih nenek,HS_Weak
azan di televisi panggil allah subhanahu wa taala dungu biadab harus henti dan acara catut nama tuhan tidak boleh lanjut,HS_Strong
congor baginda apa paham arti depan dialog baginda cuma paham fulus amp ngaceng,HS_Weak
oh iya iya dulu pas ada acara di tempo yang wakil tim sukses anies sandi kan sih indra j piliang wkwk tukang narkoba,HS_Weak
rindu ini memang bajing datang pagi ini,HS_Strong
suruh mundur saja dari sekarang daripada malu malu kok harap dukung ulama memang tidak ada partai politik yang dukung segera bal o,Non_HS
jika jokowi mundur maka akan gelar negarawan tapi hal itu mustahil pasti akan tetap tahan dan kita akan lihat akhir,HS_Weak
bunuh karakter mayor jenderal kivlan zein oleh rezim yang jelas antek komunis saat ini bisa wakil dari foto di atas,HS_Weak
duta besar myanmar saja tidak berani mereka usir harus besok habis salat gerebek duta buddha indonesia gagu semua,HS_Strong
bisa jadi warga negara di indonesia itu harus anda bangga ini malah bilang soekarno partai komunis indonesia benar benar marah,Non_HS
dahulu usir cina kota turun dan turun ke anak anak sekarang siloam di usir kapan boleh usir ketika kalian di injak,HS_Moderate
ideal politik di dalam modern nation state politik identitas itu tidak pakai lagi sih kamu bisa muslim dan gue bisa ateis tapi kita dua bisa punya pilih yang sama and that si oke pilih kita dasar timbang akal sehat bukan sekte,Non_HS
maju kamu sini anjing,HS_Weak
hari ini rilis survei elektabilitas calon wali kota dan calon wakil wali kota pilih kepala daerah kota bogor jam waktu indonesia bagi barat tempat di hotel royal padjadjaran ruang padjadjaran lantai jalan padjadjaran no kota bogor rilis charta pilih kepala daerah kota bogor,Non_HS
kotor tidak masalah yang penting bahagia warga cebong mana erti,HS_Moderate
itu tunjuk nama tempat bung bukan entitas agama kristen jawa misal nama masjid islam jawa sunda batak dan lain lain kecuali istilah yang pampang islam jawa islam yoyakarta islam malaysia islam arab mungkin sama,Non_HS
dunia film kembali duka aktor kawak deddy sutomo tinggal dunia warta ekonomi,Non_HS
amin rais himbau masyarakat jangan sampai salah pilih pimpin,Non_HS
maaf saya lupa bilang peran ww orang desa dokter seer sihir maaf iya saya no,Non_HS
kait dengan misi ini kita tinggal lihat bagaimana kelompok tokyo dan washington akan eksekusi indonesia lewat politik mulai ini berapa kuat geng cina komunis warna bijak rezim partai demokrasi indonesia juang jokowi yang kira oleh pasar akan tumbang,Non_HS
pantas kaum kalian selalu bikin rusuh selalu suka bicara kotor mudah dbodohi oleh jabat kotor karena cara nilai orang saja nyata cuma lihat dari gelar,HS_Moderate
lebih baik lihat bajing tapi hati punya iman daripada lihat rupawan tapi laku kayak preman,HS_Strong
jas merah regrann from pernah dengar kisah presiden soekarno dan masjid yang tutup perintah uni soviet mari simak informasi ikut nahdlatul ulama islam nusantara islam nu aswaja soekarno indonesia nikitakru,Non_HS
dengan tuduh cina bawa flakka ke indonesia untuk rusak generasi muda indonesia,HS_Moderate
yang ada caci maki nista agama tapi nyata tahu poligami umpet apa mau begitu saya sih ogah,HS_Weak
narkoba dari cina dosen dari cina hutang dari cina tenaga kerja asing dari cina kalau sampai periode saya yakin kurikulum nanti pun dari cina salam ganti presiden,HS_Weak
lokal prestasi hebat buat presiden yang sering tuduh antek asing,Non_HS
ya robi tunjuk kepada hamba jalan yang engkau rida jauh hamba dari segala goda setan yang kutuk,Non_HS
bom di negara kita saat ini ada lucu kah,Non_HS
hari tanu usir saja dia kan cina,HS_Strong
aku sendiri aku yesus kristus tapi aku tidak suka cara bikin orang banyak yang percaya pada hidup miskin dan derita hem berengsek tuhan,HS_Weak
sudah tidak punya alas fitnah dan serang presiden isu luar negeri kait ke bodoh fasik struktur goblok,HS_Weak
kenapa ya kafir suka ikut an padahal kita tidak pernah urus urus mereka wkwk,HS_Moderate
rakyat butuh pangan yang sedia beton tulang,Non_HS
jembatan fenomenal dengan pandang fenomenal pula bravo presiden jokowi bangun jembatan rakyatb rsamajkw,Non_HS
kalau gue sih efek nya jadi jijik saja lihat cewek murah yang suka tawar diri atau tawar teman nya ke lelaki hidung zebra,Non_HS
mampus di tembak dalam banget silvy kamu urus itu dapur tidak punya program suka serang terus gue debat final pilih kepala daerah jakarta,HS_Weak
indonesia yakin akan jadi negara yang makin besar kokoh dan kuat apabila ulama dan umara nya selalu iring serta jaga tali silaturahmi balik bila ulama amp umara tidak saling peduli pasti negara satu republik indonesia bakal alami hancur,Non_HS
sih cebong sudah banyak makan tahi jokowi dia baru sadar kalau nanti jokowi sudah umum indonesia ubah jadi indonesia cina,HS_Moderate
kangen masa bajing,HS_Strong
mungkin juga karena nama gue yang kes kristen banget kata orang tetapi ya kata ayah sih karena keren saja begitu cara ayah juga gaul lingkung tionghoa,Non_HS
dan telah blokir jokowi saya harap ada lengser jokowi,HS_Strong
captain saya tai ganteng dari garam jawab saya seperti wkwk,Non_HS
gue kira kamu tidur nyata kamu etik tai onta banyak banyak iya,HS_Weak
ahmad dhani yang hormat paling babi paling anjing aku kontol paling lonte tunggu saat nya karier mu akan habis,HS_Weak
mahasiswi paksa emut kontol dosen belum mandi entot demi dapat nilai yang baik di kelas,HS_Strong
nih jilboobs pintar sepong kontol ya hijab sange emut anu jilbab cantik coli colok memek bokep mesum viral,HS_Strong
cek begitu komisi berantas korupsi periksa gubernur sumatra utara dan calon wakil gubernur ijeck sah komisi berantas korupsi periksa gubernur sumatra,Non_HS
sinergitas dalam tanggulang terorisme badan nasional tanggulang terorisme datang polisi daerah bal dalam rangka sukses pilih kepala daerah serentak dan tahap pilih umum di wilayah provinsi bal badan nasional tanggulang terorisme badan nasional tanggulang terorisme datang,Non_HS
karena tidak percaya diri juga kayak bukti kisah kisah profesor yahudi masuk islam karena takjub telah teliti bla bla bla masih suka seliwer di grup wa,Non_HS
ancam bunuh itu tidak akan pernah lucu mana yang ancam presiden pula belum banget sih tuntut pidana berat nya pak,HS_Strong
najib tokoh islam islam pak munafik korup dan zalim itu islam palsu umno ada lah,HS_Weak
kita susah harap pada partai dukung perintah karena mereka sudah bukti jadi dukung setia ahok sih nista agama musuh umat islam,HS_Moderate
awwww sih koko badan sama kontol tantang ayo ah kok sini dicrotin kontol yang keras itu uuunncchh,HS_Strong
badut it bukan oh iya juga ya baru sadar kalau bunga bangkai bagaimana,Non_HS
sedih ustad lihat nasib anak negeri punya pimpin kacung dan aparat keparat,HS_Moderate
semua sok peduli rohingya,HS_Moderate
gue rasa gue tidak sipit mata gue kecil saja tapi orang orang bilang gue sipit dan mata gue tidak bisa melotot,Non_HS
sehat om kalau tidak sehat minum kencing onta dulu,HS_Strong
partai adil sejahtera jadi partai lacur beyek jadi germo apakah partai adil sejahtera tidak sadar bahwa susilo bambang yudhoyono otak balik kriminalisasi lhi politis islam khianat kepada prabowo hatta langgar pilih presiden hancur citra islam partai adil sejahtera sudah susup antek be,HS_Moderate
orang indonesia yang waras sehat jasmani rohani sangat percaya presiden jokowi muslim pengaruh di dunia kecuali kader dan anggota gerindra yang tidak percaya tetap jokowi,Non_HS
nyata rakyat makin susah menteri perek daya beli hancur setan iblis tukang tipu,HS_Weak
jadi aktivis itu memang untuk kritisi bijak koreksi langkah rezim yang kurang pas atau keliru seperti hal anda protes,Non_HS
gue malah sesal jadi anak jorok ca walkman tak tau mana sekarang kalau masih ada mahal banget sudah itu walkman eh cita gue ingin banget punya tabel benar dan banyak vinil biar nanti tua teh sambil dengar vinil sambil rajut bikin taplak meja,Non_HS
waduh adminnya tidak ada dukung teknis dari ahli ekonomi partai ya akun resmi partai harus manfaat untuk komunikasi pesan yang arti dan didik paling tidak untuk anggota dan simpatisan,Non_HS
deklarasi pilih kepala daerah aman dan anti hoaks perangkat desa balongtani jabon,Non_HS
yang pakai pantat itu kamu haha pantat teriak pantat rocky gerung profesor tidak laku di indonesia tong yang percaya cuma kaum kampret dan gembel warung internet karena otak sama di pantat haha,HS_Moderate
banteng lebih ngeri lagi bung sarang komunis,HS_Moderate
oke,Non_HS
pakai wifi saja masih gembel,HS_Strong
ini di sebut defisit negatif dalam ekonomi moneter,Non_HS
tiga menteri jokowi non partisan harga dunia smi sus men kerja umum dan rumah rakyat menteri asal partai politik cuma duduk manis presiden jokowi cukup menteri untuk gentar dunia,Non_HS
aku ada kok di kota salatiga jawa tengah sama kristen salatiga,Non_HS
malu malu gerindra punya admin surat pemberitahuan tahun ini,HS_Weak
benar gue ogah teman sama kamu di rl rupiah tidak anjing gue canda jangan menang lagi wkwk tak tau kamu orang bikin gue banyak bacot sudah sih itu saja wkwk,HS_Strong
iya memang kayak begitu sih kadang umur begitu sudah pada rokok dan orang tua itu b saja terus ya kalau bicara kayak begitu kayak bicara biasa saja gue kan juga sering bicara anjing kontol begitu di sini tetapi kalau lagi marah begitu,HS_Strong
masa tidak tau princess udik benar,HS_Weak
saya rasa kalau beliau bebas jadi bahan goreng buat sahabat tau kaum cebong kerja bagaimana,HS_Moderate
rezim dablek utang sudah banyak mau pakai dana haji pula lengser jokowi,HS_Strong
ngentot sama pacar di hotel ngentot anak baru gede sange toket gede abg bugil tante sepi memek becek tante bugil,HS_Strong
aduh tolol ya dukung rezim ini ya kayak begini,HS_Moderate
bola mata nya lumayan gede tapi bentuk mata nya sipit begituuu sini kasih aku dolar,Non_HS
telepon pak mas pas pilih kepala daerah kemarin pilih pak siapa tahu nasib surat pemberitahuan tahun,Non_HS
harap bahas dalam konsultasi tingkat tinggi ulama dan cendekiawan muslim ini bisa kerucut konsep moderat islam jadi buah kriteria untuk adab utama islam kttulama konferensi tingkat tinggi islam wasatiyyah indonesia bisa indonesia toleransi,Non_HS
biasa yang paling berengsek itu yang paling di sayang,HS_Strong
kenapa tidak sekali saja ada islam nusantara kristen katolik nusantara kristen protestan nusantara hindu nusantara buddha nusantara dan agama lain di indonesia ada nusantara nya jadi kan negara satu republik indonesia banget begitu lah,Non_HS
hai jokowi ahok social media volunteer jil syiah dan jongos asing hati hati ya tiap gerak gerik kalian akan kami awas kembali media islam,Non_HS
banyak hafal surah alquran masuk ayat ayat rang bunuh dan penggal kafir dan juga ayat cocok penis,HS_Moderate
aduh nyata kamu salah paham ya dalam islam kafir beda jadi yakni kafir harbi muahid dan kafir dzimmi,Non_HS
di jawa tempat tinggal saya ada gereja katolik jawa yang konon kata teman saya katolik gereja sebut khotbah pakai bahasa jawa kuno krama kromo halus jawa halus,Non_HS
batal lantik anies gue lebih rela jakarta pimpin plt gubernur daripada gubernur hasil pilih kepala daerah lumur sara,HS_Weak
rlt teman gue kesal sama grup kita kita gara gara rencana trip kita gagal banyak halang terus dia kayak sudah kalian jalan empat saja paling kena bom haha kesal enggak sih,Non_HS
bodoh amat bangsa gue lagi uji akhir semester,HS_Weak
makase ya fren fren ku walaupun tiba tiba nya gue duduk tai kucing dan kunci motor tiba tiba tilap kalian luar binasa,Non_HS
dia itu bagaimana ya simpul dungu dia bingung aku kok ada iya makhluk kayak cebong itu urat malu tidak ada otak mampat dungu tidak ketulungan jadi kasihan sama turun,HS_Weak
makanya saracen muslim cyber army panasbung cuci otak rinso isis grup onta habis akal otak dungu apa rakyat masih bisa tipu,HS_Moderate
sampai kapan makan racun banyak ulama yang kata hukum rokok mubah dan ada juga,Non_HS
telah keruk rasa lelah tidak sanggup kerok lagi oke sudah baru deh kasih minyak cina untuk finishing selesai beres ibu ambil gel yang aku pakai,Non_HS
pria belanda ini jadi mualaf usai ikut jalan islam nusantara oleh nu di eropa,Non_HS
pegawai guardian training lagi kayak mentang gue kayak gembel cuma kaos sama flat shoes tanya dijutekin bangsat memang malas beli juga kabur gue ke matahari,HS_Moderate
anu jangan bilang copras calon presiden selesai dulu jadi gubernur eh tau tau nya calon presiden anu janji saat ini belum ada yang tepat anu aaa anu sudah ya dil balik ke solo ganti presiden,HS_Weak
ikea furniture stan tertawa banget tai,HS_Strong
bagus ini mungut suara sisih di final tunggu pak deh,Non_HS
pas kasus bom surabaya kemarin dia ngepost positif dukung tentara nasional indonesia polisi republik indonesia dan kecam banget teroris itu selain dia gue ada juga lihat cewek cadar kejar oppa korea di airport wkwk jadi sama saja sih bagi gue cewek cadar ada yang fanatik banget dan ada yang cuma penamp,Non_HS
lah gue sampai ejek kampang ya gue adalah anggap canda saja,HS_Strong
pasu nasi kotak,Non_HS
baru sama ini amat penting dari segi sistem pulang ekonomi tan sri dato seri dari sulaiman mahbub urus telekom malaysia manifesto baris nasional sama hebat negara,Non_HS
